seed;pattern;best fractionary solution;best integer solution;status;time
160;[[0, 0, 4, 3, 0, 0, 2, 0, 0, 0, 6, 5, 1, 0, 8, 7, 9, 0], [1, 0, 1, 2, 1, 1, 1, 8, 1, 3, 1, 7, 1, 4, 9, 5, 1, 6], [8, 9, 7, 2, 3, 1, 2, 2, 2, 0, 2, 2, 2, 5, 4, 6, 2, 2], [7, 3, 1, 3, 3, 8, 9, 5, 3, 3, 2, 3, 3, 0, 6, 4, 3, 3], [0, 3, 4, 4, 4, 9, 7, 4, 6, 4, 5, 4, 8, 4, 4, 4, 1, 2], [1, 5, 5, 5, 6, 7, 8, 5, 0, 4, 5, 5, 9, 5, 5, 5, 2, 3], [9, 5, 6, 6, 6, 0, 1, 4, 6, 8, 6, 3, 2, 6, 6, 6, 7, 6], [7, 8, 7, 4, 1, 7, 7, 0, 2, 9, 7, 7, 3, 6, 5, 7, 7, 7], [8, 8, 5, 6, 4, 8, 8, 8, 1, 8, 7, 2, 8, 8, 8, 9, 3, 0], [9, 9, 6, 5, 0, 9, 9, 2, 3, 9, 1, 4, 9, 8, 9, 9, 9, 7]];None;6011.0;Time Limit;7209.032222270966
